Run 0 

Iteration 0: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2086151 ;    
Iteration 20: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 9 ;    value_best_iteration = 840000738570 ;    
Iteration 21: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 20 ;    value_best_iteration = 840000672086 ;    
Iteration 22: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 17 ;    value_best_iteration = 850000621084 ;    
Iteration 23: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 35 ;    value_best_iteration = 840000639376 ;    
Iteration 24: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 20 ;    value_best_iteration = 800000586701 ;    
Iteration 25: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 840000650059 ;    
Iteration 26: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 830000556730 ;    
Iteration 27: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 900000699989 ;    
Iteration 28: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 980000513223 ;    
Iteration 29: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 5 ;    value_best_iteration = 860000593086 ;    
Iteration 30: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 950000525083 ;    
Iteration 31: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 930000619431 ;    
Iteration 32: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 840000675525 ;    
Iteration 33: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 18 ;    value_best_iteration = 800000701399 ;    
Iteration 34: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 3 ;    value_best_iteration = 820000677802 ;    
Iteration 35: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 840000662525 ;    
Iteration 36: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 800000759811 ;    
Iteration 37: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 820000644529 ;    
Iteration 38: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 780000642797 ;    
Iteration 39: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 860000725636 ;    
Iteration 40: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 820000683438 ;    
Iteration 41: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 930000584205 ;    
Iteration 42: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 28 ;    value_best_iteration = 870000623538 ;    
Iteration 43: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 31 ;    value_best_iteration = 810000748034 ;    
Iteration 44: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 26 ;    value_best_iteration = 840000736764 ;    
Iteration 45: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 850000601163 ;    
Iteration 46: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 890000545928 ;    
Iteration 47: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 980000587371 ;    
Iteration 48: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 9 ;    value_best_iteration = 840000719953 ;    
Iteration 49: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 900000640576 ;    
Iteration 50: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 890000616130 ;    
Iteration 51: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 23 ;    value_best_iteration = 790000769000 ;    
Iteration 52: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 970000459031 ;    
Iteration 53: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 860000717206 ;    
Iteration 54: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 5 ;    value_best_iteration = 780000643972 ;    
Iteration 55: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 810000674626 ;    
Iteration 56: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 830000757350 ;    
Iteration 57: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 35 ;    value_best_iteration = 800000688530 ;    
Iteration 58: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 28 ;    value_best_iteration = 820000687119 ;    
Iteration 59: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 980000565518 ;    
Iteration 60: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 860000659214 ;    
Iteration 61: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 9 ;    value_best_iteration = 810000838164 ;    
Iteration 62: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 910000663197 ;    
Iteration 63: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 39 ;    value_best_iteration = 840000656795 ;    
Iteration 64: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 890000586046 ;    
Iteration 65: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 910000642151 ;    
Iteration 66: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 32 ;    value_best_iteration = 820000608676 ;    
Iteration 67: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 25 ;    value_best_iteration = 790000717448 ;    
Iteration 68: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 17 ;    value_best_iteration = 790000636905 ;    
Iteration 69: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 33 ;    value_best_iteration = 800000740570 ;    
Iteration 70: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 6 ;    value_best_iteration = 770000814761 ;    
Iteration 71: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 900000528891 ;    
Iteration 72: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 27 ;    value_best_iteration = 850000655491 ;    
Iteration 73: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 34 ;    value_best_iteration = 850000677628 ;    
Iteration 74: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1010000533157 ;    
Iteration 75: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 33 ;    value_best_iteration = 790000631797 ;    
Iteration 76: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 800000734030 ;    
Iteration 77: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 850000652593 ;    
Iteration 78: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 930000656086 ;    
Iteration 79: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 940000595142 ;    
Iteration 80: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 8 ;    value_best_iteration = 800000730683 ;    
Iteration 81: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 880000695583 ;    
Iteration 82: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 910000614520 ;    
Iteration 83: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 900000621484 ;    
Iteration 84: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 920000662542 ;    
Iteration 85: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 27 ;    value_best_iteration = 820000791930 ;    
Iteration 86: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 870000693939 ;    
Iteration 87: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 34 ;    value_best_iteration = 850000661708 ;    
Iteration 88: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 27 ;    value_best_iteration = 810000704889 ;    
Iteration 89: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 920000629695 ;    
Iteration 90: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 3 ;    value_best_iteration = 770000768102 ;    
Iteration 91: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 860000556842 ;    
Iteration 92: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 36 ;    value_best_iteration = 800000590672 ;    
Iteration 93: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 970000526375 ;    
Iteration 94: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 940000535002 ;    
Iteration 95: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 890000576319 ;    
Iteration 96: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 34 ;    value_best_iteration = 840000672866 ;    
Iteration 97: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 920000644371 ;    
Iteration 98: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 890000681570 ;    
Iteration 99: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 910000548459 ;    
Iteration 100: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 820000651863 ;    
Iteration 101: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 930000503411 ;    
Iteration 102: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 870000630856 ;    
Iteration 103: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 880000631749 ;    
Iteration 104: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 960000503151 ;    
Iteration 105: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 860000715757 ;    
Iteration 106: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 2 ;    value_best_iteration = 840000565225 ;    
Iteration 107: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 860000609981 ;    
Iteration 108: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 870000556177 ;    
Iteration 109: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 880000699156 ;    
Iteration 110: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 910000661762 ;    
Iteration 111: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 850000606644 ;    
Iteration 112: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 870000505997 ;    
Iteration 113: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 920000640481 ;    
Iteration 114: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 950000661957 ;    
Iteration 115: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 1 ;    value_best_iteration = 740000686088 ;    
Iteration 116: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 900000512597 ;    
Iteration 117: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 940000556462 ;    
Iteration 118: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 900000619348 ;    
Iteration 119: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 800000745089 ;    
Iteration 120: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 970000532951 ;    
Iteration 121: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 860000611712 ;    
Iteration 122: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 960000534905 ;    
Iteration 123: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 920000617323 ;    
Iteration 124: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 940000614202 ;    
Iteration 125: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 900000554400 ;    
Iteration 126: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 950000579313 ;    
Iteration 127: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 830000746434 ;    
Iteration 128: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 920000570143 ;    
Iteration 129: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 850000636858 ;    
Iteration 130: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 930000570111 ;    
Iteration 131: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 910000564085 ;    
Iteration 132: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 810000648523 ;    
Iteration 133: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 860000628831 ;    
Iteration 134: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 890000589964 ;    
Iteration 135: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 850000661713 ;    
Iteration 136: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 950000609218 ;    
Iteration 137: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 860000699184 ;    
Iteration 138: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 830000696839 ;    
Iteration 139: value_global_best = 1922508 ;    number_particle_minimum_personal_best = 22 ;    value_minimum_personal_best = 1922508 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 870000565933 ;    
