Run 0 

Iteration 0: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 23 ;    value_best_iteration = 2530001794925 ;    
Iteration 23: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 33 ;    value_best_iteration = 2610001934799 ;    
Iteration 24: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2740001695707 ;    
Iteration 25: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2730001545742 ;    
Iteration 26: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2870001560059 ;    
Iteration 27: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001724238 ;    
Iteration 28: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 6 ;    value_best_iteration = 2640001889527 ;    
Iteration 29: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 34 ;    value_best_iteration = 2630001647156 ;    
Iteration 30: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001855394 ;    
Iteration 31: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2960001742643 ;    
Iteration 32: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001834535 ;    
Iteration 33: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2900001761178 ;    
Iteration 34: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 9 ;    value_best_iteration = 2650001909667 ;    
Iteration 35: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2740001960809 ;    
Iteration 36: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2790001777991 ;    
Iteration 37: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 38 ;    value_best_iteration = 2670001868545 ;    
Iteration 38: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2740001869819 ;    
Iteration 39: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 29 ;    value_best_iteration = 2610001933730 ;    
Iteration 40: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2920001595799 ;    
Iteration 41: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2870001916353 ;    
Iteration 42: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 18 ;    value_best_iteration = 2590001884727 ;    
Iteration 43: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2820001632866 ;    
Iteration 44: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2830001784875 ;    
Iteration 45: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001836406 ;    
Iteration 46: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 2610002017574 ;    
Iteration 47: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 17 ;    value_best_iteration = 2610001733454 ;    
Iteration 48: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 9 ;    value_best_iteration = 2620001935019 ;    
Iteration 49: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 36 ;    value_best_iteration = 2650002031449 ;    
Iteration 50: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2770001753147 ;    
Iteration 51: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001869736 ;    
Iteration 52: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2770002000466 ;    
Iteration 53: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001871031 ;    
Iteration 54: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001797266 ;    
Iteration 55: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001686524 ;    
Iteration 56: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 22 ;    value_best_iteration = 2570001826028 ;    
Iteration 57: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2690001785651 ;    
Iteration 58: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2930001642606 ;    
Iteration 59: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 22 ;    value_best_iteration = 2510001885165 ;    
Iteration 60: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 11 ;    value_best_iteration = 2620002036652 ;    
Iteration 61: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2840001588861 ;    
Iteration 62: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2920001692206 ;    
Iteration 63: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001890264 ;    
Iteration 64: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001723766 ;    
Iteration 65: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2790001743132 ;    
Iteration 66: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 38 ;    value_best_iteration = 2550001904240 ;    
Iteration 67: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001904011 ;    
Iteration 68: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2980001622644 ;    
Iteration 69: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001698887 ;    
Iteration 70: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 6 ;    value_best_iteration = 2610001885202 ;    
Iteration 71: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2900001819831 ;    
Iteration 72: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2860001693221 ;    
Iteration 73: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2870001886876 ;    
Iteration 74: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2660001889611 ;    
Iteration 75: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 2600001937544 ;    
Iteration 76: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2820001737216 ;    
Iteration 77: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2920001747610 ;    
Iteration 78: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 33 ;    value_best_iteration = 2530002028694 ;    
Iteration 79: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001983595 ;    
Iteration 80: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 10 ;    value_best_iteration = 2620001861396 ;    
Iteration 81: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 24 ;    value_best_iteration = 2640001665409 ;    
Iteration 82: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2950001584503 ;    
Iteration 83: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2910001836075 ;    
Iteration 84: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2840001602693 ;    
Iteration 85: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001714772 ;    
Iteration 86: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2840001791582 ;    
Iteration 87: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 36 ;    value_best_iteration = 2580001945655 ;    
Iteration 88: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2910001809741 ;    
Iteration 89: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2950001648814 ;    
Iteration 90: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001874354 ;    
Iteration 91: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2840001830905 ;    
Iteration 92: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 32 ;    value_best_iteration = 2560001978988 ;    
Iteration 93: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 34 ;    value_best_iteration = 2570002084099 ;    
Iteration 94: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2840001782520 ;    
Iteration 95: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2640001878132 ;    
Iteration 96: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2770001809577 ;    
Iteration 97: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2860001821278 ;    
Iteration 98: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 18 ;    value_best_iteration = 2560001850373 ;    
Iteration 99: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001734559 ;    
Iteration 100: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2840001752688 ;    
Iteration 101: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2880001764147 ;    
Iteration 102: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001773449 ;    
Iteration 103: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2720001835751 ;    
Iteration 104: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001486197 ;    
Iteration 105: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001722760 ;    
Iteration 106: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2820001640540 ;    
Iteration 107: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 3010001537231 ;    
Iteration 108: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2830001856864 ;    
Iteration 109: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001828271 ;    
Iteration 110: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001718050 ;    
Iteration 111: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2650002017673 ;    
Iteration 112: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001809894 ;    
Iteration 113: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2710001837073 ;    
Iteration 114: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2950001655091 ;    
Iteration 115: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2840001749120 ;    
Iteration 116: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001899251 ;    
Iteration 117: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 29 ;    value_best_iteration = 2600001838317 ;    
Iteration 118: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2900001750375 ;    
Iteration 119: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2820001705218 ;    
Iteration 120: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2880001799261 ;    
Iteration 121: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2840001803584 ;    
Iteration 122: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001793427 ;    
Iteration 123: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2820001849513 ;    
Iteration 124: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2830001700521 ;    
Iteration 125: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2910001668781 ;    
Iteration 126: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 3070001665631 ;    
Iteration 127: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 3040001579437 ;    
Iteration 128: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2840001823942 ;    
Iteration 129: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2930001800051 ;    
Iteration 130: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2830001867551 ;    
Iteration 131: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2890001950140 ;    
Iteration 132: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 28 ;    value_best_iteration = 2610001882591 ;    
Iteration 133: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001762336 ;    
Iteration 134: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 9 ;    value_best_iteration = 2540001851434 ;    
Iteration 135: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2680001955554 ;    
Iteration 136: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 2 ;    value_best_iteration = 2560002016632 ;    
Iteration 137: value_global_best = 5900921 ;    number_particle_minimum_personal_best = 31 ;    value_minimum_personal_best = 5900921 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2880001803016 ;    
