Run 0 

Iteration 0: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 17 ;    value_best_iteration = 2590001533821 ;    
Iteration 16: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2560001506184 ;    
Iteration 17: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 27 ;    value_best_iteration = 2580001562423 ;    
Iteration 18: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 28 ;    value_best_iteration = 2580001734035 ;    
Iteration 19: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 5 ;    value_best_iteration = 2580001667667 ;    
Iteration 20: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2730001484793 ;    
Iteration 21: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 38 ;    value_best_iteration = 2520001713123 ;    
Iteration 22: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 2670001584572 ;    
Iteration 23: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 35 ;    value_best_iteration = 2590001739409 ;    
Iteration 24: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 5 ;    value_best_iteration = 2520001742485 ;    
Iteration 25: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 2540001751681 ;    
Iteration 26: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2700001679245 ;    
Iteration 27: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2830001551304 ;    
Iteration 28: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2650001708579 ;    
Iteration 29: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 4 ;    value_best_iteration = 2550001702466 ;    
Iteration 30: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2730001567097 ;    
Iteration 31: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2840001661832 ;    
Iteration 32: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 24 ;    value_best_iteration = 2550001603081 ;    
Iteration 33: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001444374 ;    
Iteration 34: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2710001512383 ;    
Iteration 35: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001571510 ;    
Iteration 36: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 28 ;    value_best_iteration = 2560001693230 ;    
Iteration 37: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001507373 ;    
Iteration 38: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001706534 ;    
Iteration 39: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001482366 ;    
Iteration 40: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 2 ;    value_best_iteration = 2570001891727 ;    
Iteration 41: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 8 ;    value_best_iteration = 2550001675897 ;    
Iteration 42: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 9 ;    value_best_iteration = 2560001571219 ;    
Iteration 43: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2740001631956 ;    
Iteration 44: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2790001620078 ;    
Iteration 45: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001501864 ;    
Iteration 46: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 16 ;    value_best_iteration = 2570001635917 ;    
Iteration 47: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001469724 ;    
Iteration 48: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2720001728750 ;    
Iteration 49: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 13 ;    value_best_iteration = 2580001656387 ;    
Iteration 50: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 5 ;    value_best_iteration = 2460001786580 ;    
Iteration 51: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2660001787301 ;    
Iteration 52: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 10 ;    value_best_iteration = 2550001622642 ;    
Iteration 53: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2720001639652 ;    
Iteration 54: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 35 ;    value_best_iteration = 2570001678277 ;    
Iteration 55: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 28 ;    value_best_iteration = 2550001615059 ;    
Iteration 56: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 20 ;    value_best_iteration = 2550001535422 ;    
Iteration 57: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001544392 ;    
Iteration 58: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2790001521642 ;    
Iteration 59: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 35 ;    value_best_iteration = 2540001774607 ;    
Iteration 60: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 1 ;    value_best_iteration = 2610001811575 ;    
Iteration 61: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001720960 ;    
Iteration 62: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001738204 ;    
Iteration 63: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 10 ;    value_best_iteration = 2540001832360 ;    
Iteration 64: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001639270 ;    
Iteration 65: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001547721 ;    
Iteration 66: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001641408 ;    
Iteration 67: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 28 ;    value_best_iteration = 2530001604126 ;    
Iteration 68: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001523404 ;    
Iteration 69: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2730001553527 ;    
Iteration 70: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001505260 ;    
Iteration 71: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001770970 ;    
Iteration 72: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001583748 ;    
Iteration 73: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2860001457407 ;    
Iteration 74: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 24 ;    value_best_iteration = 2530001648490 ;    
Iteration 75: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2710001646507 ;    
Iteration 76: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2840001685331 ;    
Iteration 77: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 34 ;    value_best_iteration = 2560001631008 ;    
Iteration 78: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001389283 ;    
Iteration 79: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2730001599369 ;    
Iteration 80: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2740001700999 ;    
Iteration 81: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2890001345346 ;    
Iteration 82: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2680001511184 ;    
Iteration 83: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2660001834290 ;    
Iteration 84: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2720001604747 ;    
Iteration 85: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2770001482637 ;    
Iteration 86: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 27 ;    value_best_iteration = 2550001690201 ;    
Iteration 87: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2670001576099 ;    
Iteration 88: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001567847 ;    
Iteration 89: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2740001586511 ;    
Iteration 90: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2790001641535 ;    
Iteration 91: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 10 ;    value_best_iteration = 2530001640077 ;    
Iteration 92: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2720001676619 ;    
Iteration 93: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2700001642841 ;    
Iteration 94: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2910001480772 ;    
Iteration 95: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2770001613797 ;    
Iteration 96: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 27 ;    value_best_iteration = 2530001693367 ;    
Iteration 97: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 2490001841669 ;    
Iteration 98: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2770001446759 ;    
Iteration 99: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001344275 ;    
Iteration 100: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2710001598426 ;    
Iteration 101: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001631423 ;    
Iteration 102: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 38 ;    value_best_iteration = 2480001802349 ;    
Iteration 103: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2670001523814 ;    
Iteration 104: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 23 ;    value_best_iteration = 2540001565346 ;    
Iteration 105: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 21 ;    value_best_iteration = 2560001733542 ;    
Iteration 106: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 21 ;    value_best_iteration = 2550001580980 ;    
Iteration 107: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2790001658482 ;    
Iteration 108: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2820001616948 ;    
Iteration 109: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2770001576466 ;    
Iteration 110: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2620001916694 ;    
Iteration 111: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 16 ;    value_best_iteration = 2510001727743 ;    
Iteration 112: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2710001762225 ;    
Iteration 113: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2660001841548 ;    
Iteration 114: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2610001820618 ;    
Iteration 115: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 1 ;    value_best_iteration = 2590001713402 ;    
Iteration 116: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 20 ;    value_best_iteration = 2520001557274 ;    
Iteration 117: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001471266 ;    
Iteration 118: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 4 ;    value_best_iteration = 2530001588615 ;    
Iteration 119: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001622361 ;    
Iteration 120: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001556884 ;    
Iteration 121: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2700001557937 ;    
Iteration 122: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2670001564765 ;    
Iteration 123: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2890001427734 ;    
Iteration 124: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001543626 ;    
Iteration 125: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001609745 ;    
Iteration 126: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2740001642759 ;    
Iteration 127: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2790001372286 ;    
Iteration 128: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001397364 ;    
Iteration 129: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2660001710317 ;    
Iteration 130: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2680001616664 ;    
Iteration 131: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 1 ;    value_best_iteration = 2470001769610 ;    
Iteration 132: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001513242 ;    
Iteration 133: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2820001541020 ;    
Iteration 134: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2680001462265 ;    
Iteration 135: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 14 ;    value_best_iteration = 2590001604847 ;    
Iteration 136: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 8 ;    value_best_iteration = 2520001570841 ;    
Iteration 137: value_global_best = 5758445 ;    number_particle_minimum_personal_best = 12 ;    value_minimum_personal_best = 5758445 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001581579 ;    
