Run 0 

Iteration 0: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 39 ;    value_best_iteration = 1830001273834 ;    
Iteration 17: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1890001211878 ;    
Iteration 18: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 1 ;    value_best_iteration = 1770001157800 ;    
Iteration 19: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 11 ;    value_best_iteration = 1730001382793 ;    
Iteration 20: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 16 ;    value_best_iteration = 1780001180851 ;    
Iteration 21: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 11 ;    value_best_iteration = 1680001275374 ;    
Iteration 22: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1900001440270 ;    
Iteration 23: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1950001232870 ;    
Iteration 24: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 33 ;    value_best_iteration = 1720001452271 ;    
Iteration 25: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 22 ;    value_best_iteration = 1710001374363 ;    
Iteration 26: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1890001135508 ;    
Iteration 27: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 16 ;    value_best_iteration = 1700001425340 ;    
Iteration 28: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 21 ;    value_best_iteration = 1650001588541 ;    
Iteration 29: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 10 ;    value_best_iteration = 1720001511369 ;    
Iteration 30: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 2 ;    value_best_iteration = 1740001287129 ;    
Iteration 31: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1890001164841 ;    
Iteration 32: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 24 ;    value_best_iteration = 1700001408819 ;    
Iteration 33: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1930001320959 ;    
Iteration 34: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 37 ;    value_best_iteration = 1720001472653 ;    
Iteration 35: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 2 ;    value_best_iteration = 1700001334491 ;    
Iteration 36: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1870001426475 ;    
Iteration 37: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 2 ;    value_best_iteration = 1630001361260 ;    
Iteration 38: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1980001244122 ;    
Iteration 39: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 19 ;    value_best_iteration = 1680001215570 ;    
Iteration 40: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 26 ;    value_best_iteration = 1610001719766 ;    
Iteration 41: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 11 ;    value_best_iteration = 1660001242675 ;    
Iteration 42: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1900001293739 ;    
Iteration 43: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 36 ;    value_best_iteration = 1760001332854 ;    
Iteration 44: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1820001337234 ;    
Iteration 45: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 32 ;    value_best_iteration = 1800001333970 ;    
Iteration 46: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 8 ;    value_best_iteration = 1770001323367 ;    
Iteration 47: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1870001254246 ;    
Iteration 48: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 23 ;    value_best_iteration = 1720001266828 ;    
Iteration 49: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 7 ;    value_best_iteration = 1740001238059 ;    
Iteration 50: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1920001245283 ;    
Iteration 51: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 4 ;    value_best_iteration = 1800001357235 ;    
Iteration 52: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 18 ;    value_best_iteration = 1680001266528 ;    
Iteration 53: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 32 ;    value_best_iteration = 1730001319820 ;    
Iteration 54: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 24 ;    value_best_iteration = 1700001332523 ;    
Iteration 55: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1940001196488 ;    
Iteration 56: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 1710001246936 ;    
Iteration 57: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 36 ;    value_best_iteration = 1730001484955 ;    
Iteration 58: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 22 ;    value_best_iteration = 1680001490357 ;    
Iteration 59: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 17 ;    value_best_iteration = 1700001463988 ;    
Iteration 60: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 25 ;    value_best_iteration = 1740001117902 ;    
Iteration 61: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 6 ;    value_best_iteration = 1680001616066 ;    
Iteration 62: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2000001211073 ;    
Iteration 63: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1920001329945 ;    
Iteration 64: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1930001340149 ;    
Iteration 65: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1950001214257 ;    
Iteration 66: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 39 ;    value_best_iteration = 1750001309138 ;    
Iteration 67: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1870001298440 ;    
Iteration 68: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1850001297750 ;    
Iteration 69: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1800001360116 ;    
Iteration 70: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1960001258594 ;    
Iteration 71: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 39 ;    value_best_iteration = 1750001266825 ;    
Iteration 72: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 25 ;    value_best_iteration = 1720001419090 ;    
Iteration 73: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1930001358513 ;    
Iteration 74: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1830001191613 ;    
Iteration 75: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2100001101051 ;    
Iteration 76: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1890001171699 ;    
Iteration 77: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1880001364315 ;    
Iteration 78: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1810001354707 ;    
Iteration 79: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1990001161243 ;    
Iteration 80: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1880001444937 ;    
Iteration 81: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1930001119094 ;    
Iteration 82: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1990001159345 ;    
Iteration 83: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1800001262552 ;    
Iteration 84: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2030001210409 ;    
Iteration 85: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 1 ;    value_best_iteration = 1740001275009 ;    
Iteration 86: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1960001180106 ;    
Iteration 87: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 13 ;    value_best_iteration = 1740001320826 ;    
Iteration 88: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1980001305994 ;    
Iteration 89: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1790001215752 ;    
Iteration 90: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1790001215752 ;    
Iteration 91: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1840001270637 ;    
Iteration 92: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2010001181658 ;    
Iteration 93: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1880001083354 ;    
Iteration 94: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2010001252686 ;    
Iteration 95: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1970001127969 ;    
Iteration 96: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 36 ;    value_best_iteration = 1720001279647 ;    
Iteration 97: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1930001237172 ;    
Iteration 98: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1940001197062 ;    
Iteration 99: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 37 ;    value_best_iteration = 1690001433988 ;    
Iteration 100: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 1 ;    value_best_iteration = 1740001126008 ;    
Iteration 101: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1850001209276 ;    
Iteration 102: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 27 ;    value_best_iteration = 1740001298678 ;    
Iteration 103: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1790001353536 ;    
Iteration 104: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 31 ;    value_best_iteration = 1730001363267 ;    
Iteration 105: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1970001156898 ;    
Iteration 106: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 10 ;    value_best_iteration = 1700001523411 ;    
Iteration 107: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1990001158870 ;    
Iteration 108: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1930001162644 ;    
Iteration 109: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1830001301284 ;    
Iteration 110: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2030001234041 ;    
Iteration 111: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1800001329997 ;    
Iteration 112: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1920001189656 ;    
Iteration 113: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1870001319285 ;    
Iteration 114: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 39 ;    value_best_iteration = 1700001226474 ;    
Iteration 115: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1940001313118 ;    
Iteration 116: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 25 ;    value_best_iteration = 1720001210330 ;    
Iteration 117: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1820001230806 ;    
Iteration 118: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1910001232472 ;    
Iteration 119: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 1700001342967 ;    
Iteration 120: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 25 ;    value_best_iteration = 1700001310777 ;    
Iteration 121: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1850001353580 ;    
Iteration 122: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 36 ;    value_best_iteration = 1610001394327 ;    
Iteration 123: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1900001300039 ;    
Iteration 124: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 8 ;    value_best_iteration = 1710001532650 ;    
Iteration 125: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1850001332680 ;    
Iteration 126: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1970001293001 ;    
Iteration 127: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1860001315927 ;    
Iteration 128: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1840001364094 ;    
Iteration 129: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 12 ;    value_best_iteration = 1700001225498 ;    
Iteration 130: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1970001097591 ;    
Iteration 131: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1950001183249 ;    
Iteration 132: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1810001516089 ;    
Iteration 133: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1980001231200 ;    
Iteration 134: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1900001233674 ;    
Iteration 135: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1720001327193 ;    
Iteration 136: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 34 ;    value_best_iteration = 1700001095594 ;    
Iteration 137: value_global_best = 4000965 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 4000965 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1900001184597 ;    
