Run 0 

Iteration 0: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 6136809 ;    
Iteration 40: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2590001658872 ;    
Iteration 41: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2790001577416 ;    
Iteration 42: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2690001763529 ;    
Iteration 43: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2630001628923 ;    
Iteration 44: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 35 ;    value_best_iteration = 2540001829308 ;    
Iteration 45: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2620001764422 ;    
Iteration 46: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2640001686304 ;    
Iteration 47: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 17 ;    value_best_iteration = 2610001723608 ;    
Iteration 48: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 23 ;    value_best_iteration = 2620001763047 ;    
Iteration 49: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2530001767041 ;    
Iteration 50: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2700001673210 ;    
Iteration 51: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2550001711208 ;    
Iteration 52: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2710001823966 ;    
Iteration 53: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 34 ;    value_best_iteration = 2590001969501 ;    
Iteration 54: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2620001915616 ;    
Iteration 55: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2640001855292 ;    
Iteration 56: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2600001808048 ;    
Iteration 57: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 20 ;    value_best_iteration = 2620001813048 ;    
Iteration 58: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2740001718310 ;    
Iteration 59: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001600003 ;    
Iteration 60: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2700001646051 ;    
Iteration 61: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 6 ;    value_best_iteration = 2610002048885 ;    
Iteration 62: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2580001694025 ;    
Iteration 63: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2660001678368 ;    
Iteration 64: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 20 ;    value_best_iteration = 2610001670763 ;    
Iteration 65: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2590001621444 ;    
Iteration 66: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2520001877860 ;    
Iteration 67: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 16 ;    value_best_iteration = 2520001778593 ;    
Iteration 68: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2640001640919 ;    
Iteration 69: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2670001670890 ;    
Iteration 70: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2720001730597 ;    
Iteration 71: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 17 ;    value_best_iteration = 2490001822648 ;    
Iteration 72: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001628051 ;    
Iteration 73: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2570001855915 ;    
Iteration 74: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2630001909145 ;    
Iteration 75: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2660001700791 ;    
Iteration 76: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2620001803288 ;    
Iteration 77: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001539404 ;    
Iteration 78: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2560001865231 ;    
Iteration 79: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2630001815852 ;    
Iteration 80: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 36 ;    value_best_iteration = 2620001751134 ;    
Iteration 81: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2610001811920 ;    
Iteration 82: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2730001661688 ;    
Iteration 83: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2560001827216 ;    
Iteration 84: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 20 ;    value_best_iteration = 2600001491074 ;    
Iteration 85: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2630001876134 ;    
Iteration 86: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001687483 ;    
Iteration 87: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2590001741710 ;    
Iteration 88: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2610001831018 ;    
Iteration 89: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2630001649969 ;    
Iteration 90: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 31 ;    value_best_iteration = 2670001789861 ;    
Iteration 91: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2910001583576 ;    
Iteration 92: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2660001842039 ;    
Iteration 93: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2740001613072 ;    
Iteration 94: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2790001467782 ;    
Iteration 95: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2680001782457 ;    
Iteration 96: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 5 ;    value_best_iteration = 2560001909117 ;    
Iteration 97: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2720001717836 ;    
Iteration 98: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2710001781603 ;    
Iteration 99: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 31 ;    value_best_iteration = 2600001911374 ;    
Iteration 100: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2560001929611 ;    
Iteration 101: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2570001662573 ;    
Iteration 102: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 5 ;    value_best_iteration = 2540001865221 ;    
Iteration 103: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2860001648416 ;    
Iteration 104: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001819700 ;    
Iteration 105: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2630001592855 ;    
Iteration 106: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2680001902930 ;    
Iteration 107: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2890001592921 ;    
Iteration 108: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2680001793193 ;    
Iteration 109: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2500001949242 ;    
Iteration 110: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2570001841148 ;    
Iteration 111: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2650001779515 ;    
Iteration 112: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2620001702081 ;    
Iteration 113: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2740001679210 ;    
Iteration 114: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2650001762213 ;    
Iteration 115: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001569114 ;    
Iteration 116: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2770001729839 ;    
Iteration 117: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 2540001837803 ;    
Iteration 118: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2540001753523 ;    
Iteration 119: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001664232 ;    
Iteration 120: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2710001714026 ;    
Iteration 121: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 6 ;    value_best_iteration = 2560002034743 ;    
Iteration 122: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2710001668608 ;    
Iteration 123: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2440001841702 ;    
Iteration 124: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 36 ;    value_best_iteration = 2520001860963 ;    
Iteration 125: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2700001600963 ;    
Iteration 126: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 2510001963382 ;    
Iteration 127: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2820001574764 ;    
Iteration 128: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2720001625161 ;    
Iteration 129: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2730001659230 ;    
Iteration 130: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001651925 ;    
Iteration 131: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2690001720981 ;    
Iteration 132: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2560001883416 ;    
Iteration 133: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2720001554697 ;    
Iteration 134: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2640001860136 ;    
Iteration 135: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2570001932365 ;    
Iteration 136: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 9 ;    value_best_iteration = 2550001866027 ;    
Iteration 137: value_global_best = 5795373 ;    number_particle_minimum_personal_best = 27 ;    value_minimum_personal_best = 5795373 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2540001669109 ;    
