Run 0 

Iteration 0: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 10004072590 ;    
Iteration 11: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 23 ;    value_best_iteration = 1600001460571 ;    
Iteration 12: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 13 ;    value_best_iteration = 1820001382646 ;    
Iteration 13: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 18 ;    value_best_iteration = 1670001408523 ;    
Iteration 14: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1760001267578 ;    
Iteration 15: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 30 ;    value_best_iteration = 1770001520204 ;    
Iteration 16: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1800001269084 ;    
Iteration 17: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 10 ;    value_best_iteration = 1690001326512 ;    
Iteration 18: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 21 ;    value_best_iteration = 1730001299265 ;    
Iteration 19: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 35 ;    value_best_iteration = 1750001329205 ;    
Iteration 20: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1700001314830 ;    
Iteration 21: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 31 ;    value_best_iteration = 1770001220598 ;    
Iteration 22: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1830001240526 ;    
Iteration 23: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 33 ;    value_best_iteration = 1760001431535 ;    
Iteration 24: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1780001366583 ;    
Iteration 25: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 13 ;    value_best_iteration = 1770001468457 ;    
Iteration 26: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1810001395085 ;    
Iteration 27: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 4 ;    value_best_iteration = 1780001259208 ;    
Iteration 28: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 14 ;    value_best_iteration = 1760001308196 ;    
Iteration 29: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1750001282938 ;    
Iteration 30: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1720001519980 ;    
Iteration 31: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1930001154914 ;    
Iteration 32: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1740001344157 ;    
Iteration 33: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1850001174899 ;    
Iteration 34: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 23 ;    value_best_iteration = 1590001403563 ;    
Iteration 35: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1840001228586 ;    
Iteration 36: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1850001275900 ;    
Iteration 37: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1770001302527 ;    
Iteration 38: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 33 ;    value_best_iteration = 1650001305065 ;    
Iteration 39: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1860001264949 ;    
Iteration 40: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 17 ;    value_best_iteration = 1740001328559 ;    
Iteration 41: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1750001306617 ;    
Iteration 42: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1800001387233 ;    
Iteration 43: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 4 ;    value_best_iteration = 1720001389408 ;    
Iteration 44: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1820001324184 ;    
Iteration 45: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 13 ;    value_best_iteration = 1700001348649 ;    
Iteration 46: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1840001289468 ;    
Iteration 47: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 39 ;    value_best_iteration = 1750001414096 ;    
Iteration 48: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 12 ;    value_best_iteration = 1720001320166 ;    
Iteration 49: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1790001435736 ;    
Iteration 50: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1770001341709 ;    
Iteration 51: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 6 ;    value_best_iteration = 1760001380721 ;    
Iteration 52: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 20 ;    value_best_iteration = 1810001188570 ;    
Iteration 53: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1800001336412 ;    
Iteration 54: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1710001270246 ;    
Iteration 55: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1840001186210 ;    
Iteration 56: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1820001420327 ;    
Iteration 57: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1720001533121 ;    
Iteration 58: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 3 ;    value_best_iteration = 1720001490757 ;    
Iteration 59: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1890001213310 ;    
Iteration 60: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 7 ;    value_best_iteration = 1750001315229 ;    
Iteration 61: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1970001293530 ;    
Iteration 62: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 17 ;    value_best_iteration = 1730001299018 ;    
Iteration 63: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1830001230622 ;    
Iteration 64: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1780001262656 ;    
Iteration 65: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1830001160545 ;    
Iteration 66: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 8 ;    value_best_iteration = 1690001249403 ;    
Iteration 67: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1850001248487 ;    
Iteration 68: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1830001151122 ;    
Iteration 69: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1910001215437 ;    
Iteration 70: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1950001143524 ;    
Iteration 71: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1860001227474 ;    
Iteration 72: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1820001203635 ;    
Iteration 73: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1860001252195 ;    
Iteration 74: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1920001302396 ;    
Iteration 75: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1840001307310 ;    
Iteration 76: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1770001298883 ;    
Iteration 77: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 12 ;    value_best_iteration = 1710001515076 ;    
Iteration 78: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1860001238513 ;    
Iteration 79: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1750001337594 ;    
Iteration 80: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 4 ;    value_best_iteration = 1690001481893 ;    
Iteration 81: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1740001246934 ;    
Iteration 82: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1810001323582 ;    
Iteration 83: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1700001344602 ;    
Iteration 84: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1800001235644 ;    
Iteration 85: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 1 ;    value_best_iteration = 1720001319382 ;    
Iteration 86: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1790001311871 ;    
Iteration 87: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1800001223363 ;    
Iteration 88: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 17 ;    value_best_iteration = 1700001380179 ;    
Iteration 89: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1890001305673 ;    
Iteration 90: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 39 ;    value_best_iteration = 1730001434396 ;    
Iteration 91: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1780001246293 ;    
Iteration 92: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1810001282862 ;    
Iteration 93: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1790001203868 ;    
Iteration 94: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 16 ;    value_best_iteration = 1780001227413 ;    
Iteration 95: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1900001212474 ;    
Iteration 96: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1830001452660 ;    
Iteration 97: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1880001204207 ;    
Iteration 98: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1810001402647 ;    
Iteration 99: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1710001348421 ;    
Iteration 100: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1680001291120 ;    
Iteration 101: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1760001242707 ;    
Iteration 102: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1830001278871 ;    
Iteration 103: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1690001376260 ;    
Iteration 104: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1890001110437 ;    
Iteration 105: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 30 ;    value_best_iteration = 1750001217649 ;    
Iteration 106: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1660001385077 ;    
Iteration 107: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1890001251152 ;    
Iteration 108: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 31 ;    value_best_iteration = 1740001299376 ;    
Iteration 109: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1790001102532 ;    
Iteration 110: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 6 ;    value_best_iteration = 1750001285532 ;    
Iteration 111: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 34 ;    value_best_iteration = 1730001318703 ;    
Iteration 112: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1730001307174 ;    
Iteration 113: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1800001372992 ;    
Iteration 114: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1750001170979 ;    
Iteration 115: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1850001300008 ;    
Iteration 116: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1810001195732 ;    
Iteration 117: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 38 ;    value_best_iteration = 1760001364652 ;    
Iteration 118: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1790001335105 ;    
Iteration 119: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1800001241645 ;    
Iteration 120: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 20 ;    value_best_iteration = 1780001499532 ;    
Iteration 121: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1790001235158 ;    
Iteration 122: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1830001219982 ;    
Iteration 123: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1850001208551 ;    
Iteration 124: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1870001353774 ;    
Iteration 125: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1780001383133 ;    
Iteration 126: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1770001305101 ;    
Iteration 127: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1790001291391 ;    
Iteration 128: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1850001236152 ;    
Iteration 129: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1700001365309 ;    
Iteration 130: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1950001163463 ;    
Iteration 131: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1770001333099 ;    
Iteration 132: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1790001206713 ;    
Iteration 133: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1930001301540 ;    
Iteration 134: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 20 ;    value_best_iteration = 1750001466304 ;    
Iteration 135: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 7 ;    value_best_iteration = 1730001445905 ;    
Iteration 136: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1700001299851 ;    
Iteration 137: value_global_best = 4046567 ;    number_particle_minimum_personal_best = 9 ;    value_minimum_personal_best = 4046567 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1790001242508 ;    
