Run 0 

Iteration 0: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 11 ;    value_best_iteration = 2560001858187 ;    
Iteration 37: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2870001809624 ;    
Iteration 38: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2910001779446 ;    
Iteration 39: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 2660002023601 ;    
Iteration 40: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 25 ;    value_best_iteration = 2650001770079 ;    
Iteration 41: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 4 ;    value_best_iteration = 2620001905736 ;    
Iteration 42: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001900635 ;    
Iteration 43: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2660001813406 ;    
Iteration 44: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2820001821494 ;    
Iteration 45: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 10 ;    value_best_iteration = 2530001986285 ;    
Iteration 46: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001806288 ;    
Iteration 47: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2770001861767 ;    
Iteration 48: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2840001765942 ;    
Iteration 49: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2770001865267 ;    
Iteration 50: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2670001830858 ;    
Iteration 51: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2680001791366 ;    
Iteration 52: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2680001954920 ;    
Iteration 53: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 37 ;    value_best_iteration = 2660001876282 ;    
Iteration 54: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001818445 ;    
Iteration 55: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2740001791883 ;    
Iteration 56: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 17 ;    value_best_iteration = 2650001846254 ;    
Iteration 57: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001551375 ;    
Iteration 58: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001618250 ;    
Iteration 59: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2830001740012 ;    
Iteration 60: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2730001714616 ;    
Iteration 61: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2770001868759 ;    
Iteration 62: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2890001619817 ;    
Iteration 63: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2680001951057 ;    
Iteration 64: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 25 ;    value_best_iteration = 2620001945433 ;    
Iteration 65: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 20 ;    value_best_iteration = 2670001745732 ;    
Iteration 66: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001667426 ;    
Iteration 67: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2880001677708 ;    
Iteration 68: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 25 ;    value_best_iteration = 2610001716596 ;    
Iteration 69: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2630001849536 ;    
Iteration 70: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2960001629850 ;    
Iteration 71: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 34 ;    value_best_iteration = 2700001725422 ;    
Iteration 72: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001746152 ;    
Iteration 73: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 17 ;    value_best_iteration = 2600001827658 ;    
Iteration 74: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2650001876112 ;    
Iteration 75: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2960001670342 ;    
Iteration 76: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2880001682445 ;    
Iteration 77: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2710001808985 ;    
Iteration 78: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2730001800454 ;    
Iteration 79: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2900001785446 ;    
Iteration 80: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 34 ;    value_best_iteration = 2640002018910 ;    
Iteration 81: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2820001858843 ;    
Iteration 82: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001869969 ;    
Iteration 83: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001680827 ;    
Iteration 84: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 2580001928620 ;    
Iteration 85: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001775946 ;    
Iteration 86: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 2550001846443 ;    
Iteration 87: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001730103 ;    
Iteration 88: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 34 ;    value_best_iteration = 2630001938493 ;    
Iteration 89: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001753700 ;    
Iteration 90: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2700002025581 ;    
Iteration 91: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 34 ;    value_best_iteration = 2620001916726 ;    
Iteration 92: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2960001937026 ;    
Iteration 93: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2790001864152 ;    
Iteration 94: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001893249 ;    
Iteration 95: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001769206 ;    
Iteration 96: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001917318 ;    
Iteration 97: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2790001716919 ;    
Iteration 98: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2830001658051 ;    
Iteration 99: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 20 ;    value_best_iteration = 2580001835864 ;    
Iteration 100: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2700002017878 ;    
Iteration 101: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2790001947506 ;    
Iteration 102: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 37 ;    value_best_iteration = 2650001925564 ;    
Iteration 103: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2820002037127 ;    
Iteration 104: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2790001777994 ;    
Iteration 105: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001691155 ;    
Iteration 106: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 5 ;    value_best_iteration = 2510001970877 ;    
Iteration 107: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2680001823464 ;    
Iteration 108: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 38 ;    value_best_iteration = 2540001766566 ;    
Iteration 109: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 22 ;    value_best_iteration = 2570001904289 ;    
Iteration 110: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 13 ;    value_best_iteration = 2520001942831 ;    
Iteration 111: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2900001636893 ;    
Iteration 112: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2720001811378 ;    
Iteration 113: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2670001859979 ;    
Iteration 114: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2720001958426 ;    
Iteration 115: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001908507 ;    
Iteration 116: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001689160 ;    
Iteration 117: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2740001779130 ;    
Iteration 118: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2680001775172 ;    
Iteration 119: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2830001777197 ;    
Iteration 120: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2840001689308 ;    
Iteration 121: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2670001890334 ;    
Iteration 122: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2740001732622 ;    
Iteration 123: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001786767 ;    
Iteration 124: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2770001732348 ;    
Iteration 125: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001803549 ;    
Iteration 126: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2720001741320 ;    
Iteration 127: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2830001665494 ;    
Iteration 128: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 23 ;    value_best_iteration = 2460002013654 ;    
Iteration 129: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001719901 ;    
Iteration 130: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2820001697997 ;    
Iteration 131: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001838011 ;    
Iteration 132: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2730001994943 ;    
Iteration 133: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 3 ;    value_best_iteration = 2520001899945 ;    
Iteration 134: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2900001777695 ;    
Iteration 135: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2720001917802 ;    
Iteration 136: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 2 ;    value_best_iteration = 2620001784313 ;    
Iteration 137: value_global_best = 5813523 ;    number_particle_minimum_personal_best = 36 ;    value_minimum_personal_best = 5813523 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2830001625085 ;    
