Run 0 

Iteration 0: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 29 ;    value_best_iteration = 2700001729279 ;    
Iteration 12: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 36 ;    value_best_iteration = 2650001857127 ;    
Iteration 13: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2930001752290 ;    
Iteration 14: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 7 ;    value_best_iteration = 2610001827928 ;    
Iteration 15: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2860001874180 ;    
Iteration 16: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 39 ;    value_best_iteration = 2750001858268 ;    
Iteration 17: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 19 ;    value_best_iteration = 2700001835764 ;    
Iteration 18: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 24 ;    value_best_iteration = 2590001778106 ;    
Iteration 19: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 5 ;    value_best_iteration = 2680001890340 ;    
Iteration 20: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 2660001814770 ;    
Iteration 21: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 1 ;    value_best_iteration = 2690001749649 ;    
Iteration 22: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 3000001738980 ;    
Iteration 23: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2930001737589 ;    
Iteration 24: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 32 ;    value_best_iteration = 2680001906593 ;    
Iteration 25: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 2640001905755 ;    
Iteration 26: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 34 ;    value_best_iteration = 2710001796376 ;    
Iteration 27: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 4 ;    value_best_iteration = 2720001901186 ;    
Iteration 28: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 39 ;    value_best_iteration = 2700001834152 ;    
Iteration 29: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 1 ;    value_best_iteration = 2640001856289 ;    
Iteration 30: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2720001812255 ;    
Iteration 31: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 4 ;    value_best_iteration = 2680001783686 ;    
Iteration 32: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001644667 ;    
Iteration 33: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001784799 ;    
Iteration 34: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001649876 ;    
Iteration 35: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001800217 ;    
Iteration 36: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 18 ;    value_best_iteration = 2620001667129 ;    
Iteration 37: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2700001817644 ;    
Iteration 38: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 3000001645477 ;    
Iteration 39: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 2620001873399 ;    
Iteration 40: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2960001672638 ;    
Iteration 41: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2900001633842 ;    
Iteration 42: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 34 ;    value_best_iteration = 2680001834327 ;    
Iteration 43: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 19 ;    value_best_iteration = 2650001931736 ;    
Iteration 44: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2920001685783 ;    
Iteration 45: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 3 ;    value_best_iteration = 2650001853571 ;    
Iteration 46: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001692713 ;    
Iteration 47: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 5 ;    value_best_iteration = 2630002012904 ;    
Iteration 48: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2860001748078 ;    
Iteration 49: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 4 ;    value_best_iteration = 2600002003727 ;    
Iteration 50: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2690001673751 ;    
Iteration 51: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2690001673751 ;    
Iteration 52: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001665085 ;    
Iteration 53: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 31 ;    value_best_iteration = 2670001836098 ;    
Iteration 54: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2720001924787 ;    
Iteration 55: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 39 ;    value_best_iteration = 2680001917039 ;    
Iteration 56: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 31 ;    value_best_iteration = 2660001754063 ;    
Iteration 57: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2930001579870 ;    
Iteration 58: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 32 ;    value_best_iteration = 2650001966577 ;    
Iteration 59: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001821846 ;    
Iteration 60: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2880001734496 ;    
Iteration 61: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001766670 ;    
Iteration 62: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 31 ;    value_best_iteration = 2630001909373 ;    
Iteration 63: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2820001682315 ;    
Iteration 64: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2890001704106 ;    
Iteration 65: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 33 ;    value_best_iteration = 2670001791708 ;    
Iteration 66: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 23 ;    value_best_iteration = 2610001832273 ;    
Iteration 67: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001638098 ;    
Iteration 68: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 39 ;    value_best_iteration = 2680001794174 ;    
Iteration 69: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 28 ;    value_best_iteration = 2640001900491 ;    
Iteration 70: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 37 ;    value_best_iteration = 2610001861762 ;    
Iteration 71: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2790001679108 ;    
Iteration 72: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2770001889069 ;    
Iteration 73: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001854733 ;    
Iteration 74: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 34 ;    value_best_iteration = 2650001765202 ;    
Iteration 75: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2940001593364 ;    
Iteration 76: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 14 ;    value_best_iteration = 2630001934730 ;    
Iteration 77: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001595927 ;    
Iteration 78: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2870001734404 ;    
Iteration 79: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001792429 ;    
Iteration 80: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001821756 ;    
Iteration 81: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001933205 ;    
Iteration 82: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 39 ;    value_best_iteration = 2630001948012 ;    
Iteration 83: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2890001684143 ;    
Iteration 84: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001684381 ;    
Iteration 85: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2860001713950 ;    
Iteration 86: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2890001705602 ;    
Iteration 87: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 28 ;    value_best_iteration = 2620001714020 ;    
Iteration 88: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2630001800163 ;    
Iteration 89: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001886538 ;    
Iteration 90: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 31 ;    value_best_iteration = 2620001916762 ;    
Iteration 91: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2870001766299 ;    
Iteration 92: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 19 ;    value_best_iteration = 2630001895435 ;    
Iteration 93: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001835418 ;    
Iteration 94: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 2590002056117 ;    
Iteration 95: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2860001785969 ;    
Iteration 96: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 39 ;    value_best_iteration = 2610001728406 ;    
Iteration 97: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 1 ;    value_best_iteration = 2610001873026 ;    
Iteration 98: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2770001775961 ;    
Iteration 99: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 14 ;    value_best_iteration = 2630001684511 ;    
Iteration 100: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2830001610453 ;    
Iteration 101: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 36 ;    value_best_iteration = 2620001904574 ;    
Iteration 102: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2730001823968 ;    
Iteration 103: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2980001819689 ;    
Iteration 104: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 17 ;    value_best_iteration = 2540001855773 ;    
Iteration 105: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 19 ;    value_best_iteration = 2620001919602 ;    
Iteration 106: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2650001803587 ;    
Iteration 107: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 3 ;    value_best_iteration = 2590001821699 ;    
Iteration 108: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 27 ;    value_best_iteration = 2640001929868 ;    
Iteration 109: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 7 ;    value_best_iteration = 2560002096483 ;    
Iteration 110: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2940001855887 ;    
Iteration 111: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2720001764736 ;    
Iteration 112: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 23 ;    value_best_iteration = 2580002058463 ;    
Iteration 113: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001663353 ;    
Iteration 114: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2790001894658 ;    
Iteration 115: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2930001601868 ;    
Iteration 116: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 5 ;    value_best_iteration = 2630001744562 ;    
Iteration 117: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 18 ;    value_best_iteration = 2570001856999 ;    
Iteration 118: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001748413 ;    
Iteration 119: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001730485 ;    
Iteration 120: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2870001579992 ;    
Iteration 121: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2940001723749 ;    
Iteration 122: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2890001735831 ;    
Iteration 123: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2930001781049 ;    
Iteration 124: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2870001782629 ;    
Iteration 125: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2930001484307 ;    
Iteration 126: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2710001897170 ;    
Iteration 127: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001904624 ;    
Iteration 128: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2950001689730 ;    
Iteration 129: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 36 ;    value_best_iteration = 2530001770472 ;    
Iteration 130: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001590740 ;    
Iteration 131: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 25 ;    value_best_iteration = 2630001736301 ;    
Iteration 132: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2890001696923 ;    
Iteration 133: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2770001773831 ;    
Iteration 134: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2740001737672 ;    
Iteration 135: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2620001921741 ;    
Iteration 136: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2620001921741 ;    
Iteration 137: value_global_best = 5798992 ;    number_particle_minimum_personal_best = 26 ;    value_minimum_personal_best = 5798992 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2840001782778 ;    
