Run 0 

Iteration 0: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 29 ;    value_best_iteration = 880000768470 ;    
Iteration 31: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 990000557262 ;    
Iteration 32: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 970000713676 ;    
Iteration 33: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1020000648977 ;    
Iteration 34: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 1 ;    value_best_iteration = 860000595377 ;    
Iteration 35: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 39 ;    value_best_iteration = 880000670799 ;    
Iteration 36: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 35 ;    value_best_iteration = 870000695773 ;    
Iteration 37: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 33 ;    value_best_iteration = 870000704195 ;    
Iteration 38: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 920000678651 ;    
Iteration 39: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 26 ;    value_best_iteration = 840000718909 ;    
Iteration 40: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 18 ;    value_best_iteration = 860000744361 ;    
Iteration 41: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 920000715973 ;    
Iteration 42: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 26 ;    value_best_iteration = 830000716127 ;    
Iteration 43: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 990000587686 ;    
Iteration 44: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 930000619345 ;    
Iteration 45: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 17 ;    value_best_iteration = 830000706249 ;    
Iteration 46: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 930000734602 ;    
Iteration 47: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 18 ;    value_best_iteration = 850000702079 ;    
Iteration 48: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 25 ;    value_best_iteration = 860000644461 ;    
Iteration 49: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 33 ;    value_best_iteration = 860000630887 ;    
Iteration 50: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 900000628610 ;    
Iteration 51: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 850000704738 ;    
Iteration 52: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 850000704738 ;    
Iteration 53: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1120000612357 ;    
Iteration 54: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 27 ;    value_best_iteration = 800000716426 ;    
Iteration 55: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 970000712861 ;    
Iteration 56: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 990000664685 ;    
Iteration 57: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1020000712564 ;    
Iteration 58: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 1 ;    value_best_iteration = 840000778752 ;    
Iteration 59: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 910000638791 ;    
Iteration 60: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 980000626506 ;    
Iteration 61: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 12 ;    value_best_iteration = 840000621017 ;    
Iteration 62: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1010000626693 ;    
Iteration 63: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 950000573423 ;    
Iteration 64: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 8 ;    value_best_iteration = 860000727835 ;    
Iteration 65: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 930000682220 ;    
Iteration 66: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 20 ;    value_best_iteration = 830000706446 ;    
Iteration 67: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 840000791461 ;    
Iteration 68: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 890000684152 ;    
Iteration 69: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 970000714288 ;    
Iteration 70: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 990000610129 ;    
Iteration 71: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 990000566675 ;    
Iteration 72: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 29 ;    value_best_iteration = 850000749123 ;    
Iteration 73: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 16 ;    value_best_iteration = 870000597370 ;    
Iteration 74: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 39 ;    value_best_iteration = 860000769720 ;    
Iteration 75: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 900000713422 ;    
Iteration 76: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 950000743637 ;    
Iteration 77: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1000000543596 ;    
Iteration 78: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 890000628775 ;    
Iteration 79: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 970000567707 ;    
Iteration 80: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 950000608284 ;    
Iteration 81: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1030000608652 ;    
Iteration 82: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 900000707558 ;    
Iteration 83: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 960000639431 ;    
Iteration 84: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 960000643941 ;    
Iteration 85: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1010000738855 ;    
Iteration 86: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 5 ;    value_best_iteration = 830000713035 ;    
Iteration 87: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 980000522886 ;    
Iteration 88: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1000000517674 ;    
Iteration 89: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 990000621797 ;    
Iteration 90: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 960000564087 ;    
Iteration 91: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 990000641274 ;    
Iteration 92: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1040000642585 ;    
Iteration 93: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 980000725948 ;    
Iteration 94: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 990000626186 ;    
Iteration 95: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1000000609323 ;    
Iteration 96: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 29 ;    value_best_iteration = 850000720409 ;    
Iteration 97: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1020000552448 ;    
Iteration 98: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1050000631675 ;    
Iteration 99: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1050000545167 ;    
Iteration 100: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1010000758586 ;    
Iteration 101: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 950000671814 ;    
Iteration 102: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 900000725740 ;    
Iteration 103: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1000000640441 ;    
Iteration 104: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 33 ;    value_best_iteration = 860000598618 ;    
Iteration 105: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1030000527457 ;    
Iteration 106: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1100000548942 ;    
Iteration 107: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1010000629836 ;    
Iteration 108: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 990000607098 ;    
Iteration 109: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 980000603514 ;    
Iteration 110: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 16 ;    value_best_iteration = 860000653660 ;    
Iteration 111: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 990000682745 ;    
Iteration 112: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1100000534495 ;    
Iteration 113: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 980000660381 ;    
Iteration 114: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 860000803238 ;    
Iteration 115: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 990000657750 ;    
Iteration 116: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1060000682154 ;    
Iteration 117: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 2 ;    value_best_iteration = 850000731950 ;    
Iteration 118: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 25 ;    value_best_iteration = 860000633562 ;    
Iteration 119: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 980000569401 ;    
Iteration 120: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 12 ;    value_best_iteration = 830000804709 ;    
Iteration 121: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1040000612245 ;    
Iteration 122: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 920000575776 ;    
Iteration 123: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1000000643512 ;    
Iteration 124: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 1 ;    value_best_iteration = 830000746426 ;    
Iteration 125: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 910000727604 ;    
Iteration 126: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 930000702712 ;    
Iteration 127: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 11 ;    value_best_iteration = 810000660974 ;    
Iteration 128: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 4 ;    value_best_iteration = 850000577876 ;    
Iteration 129: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 980000574680 ;    
Iteration 130: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 930000787205 ;    
Iteration 131: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 990000568884 ;    
Iteration 132: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 980000598267 ;    
Iteration 133: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1020000587137 ;    
Iteration 134: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 910000714880 ;    
Iteration 135: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 25 ;    value_best_iteration = 850000757204 ;    
Iteration 136: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 880000759575 ;    
Iteration 137: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 33 ;    value_best_iteration = 830000857626 ;    
Iteration 138: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 940000684434 ;    
Iteration 139: value_global_best = 2093028 ;    number_particle_minimum_personal_best = 23 ;    value_minimum_personal_best = 2093028 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 960000628121 ;    
