Run 0 

Iteration 0: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 11 ;    value_best_iteration = 920000625111 ;    
Iteration 12: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 7 ;    value_best_iteration = 850000613840 ;    
Iteration 13: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 11 ;    value_best_iteration = 860000693053 ;    
Iteration 14: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 900000789769 ;    
Iteration 15: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 19 ;    value_best_iteration = 870000598850 ;    
Iteration 16: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 870000737511 ;    
Iteration 17: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 23 ;    value_best_iteration = 870000779640 ;    
Iteration 18: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 38 ;    value_best_iteration = 840000746238 ;    
Iteration 19: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 37 ;    value_best_iteration = 890000764768 ;    
Iteration 20: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 17 ;    value_best_iteration = 880000669534 ;    
Iteration 21: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 8 ;    value_best_iteration = 840000714283 ;    
Iteration 22: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 10 ;    value_best_iteration = 920000711860 ;    
Iteration 23: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 12 ;    value_best_iteration = 770000683919 ;    
Iteration 24: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 26 ;    value_best_iteration = 890000577631 ;    
Iteration 25: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1010000625217 ;    
Iteration 26: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 24 ;    value_best_iteration = 840000750420 ;    
Iteration 27: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1000000582135 ;    
Iteration 28: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 14 ;    value_best_iteration = 900000820553 ;    
Iteration 29: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 1 ;    value_best_iteration = 890000704749 ;    
Iteration 30: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 10 ;    value_best_iteration = 840000838930 ;    
Iteration 31: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 910000722732 ;    
Iteration 32: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 970000574490 ;    
Iteration 33: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1000000693275 ;    
Iteration 34: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 14 ;    value_best_iteration = 870000693045 ;    
Iteration 35: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 27 ;    value_best_iteration = 830000772433 ;    
Iteration 36: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 29 ;    value_best_iteration = 910000606895 ;    
Iteration 37: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1050000617885 ;    
Iteration 38: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1010000669043 ;    
Iteration 39: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1050000530456 ;    
Iteration 40: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 38 ;    value_best_iteration = 830000736569 ;    
Iteration 41: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 980000560467 ;    
Iteration 42: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 920000664769 ;    
Iteration 43: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 26 ;    value_best_iteration = 880000723717 ;    
Iteration 44: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1070000572997 ;    
Iteration 45: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 29 ;    value_best_iteration = 840000789535 ;    
Iteration 46: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 940000639947 ;    
Iteration 47: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 920000703541 ;    
Iteration 48: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1000000521189 ;    
Iteration 49: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 890000827875 ;    
Iteration 50: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 940000693219 ;    
Iteration 51: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 37 ;    value_best_iteration = 880000669463 ;    
Iteration 52: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 980000674016 ;    
Iteration 53: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 940000667053 ;    
Iteration 54: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 930000660890 ;    
Iteration 55: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1020000678553 ;    
Iteration 56: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 21 ;    value_best_iteration = 880000691349 ;    
Iteration 57: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 10 ;    value_best_iteration = 800000810831 ;    
Iteration 58: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1010000542967 ;    
Iteration 59: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1020000588368 ;    
Iteration 60: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 21 ;    value_best_iteration = 870000764766 ;    
Iteration 61: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 9 ;    value_best_iteration = 830000734904 ;    
Iteration 62: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 16 ;    value_best_iteration = 900000755656 ;    
Iteration 63: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1000000614486 ;    
Iteration 64: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 21 ;    value_best_iteration = 870000712123 ;    
Iteration 65: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 930000613579 ;    
Iteration 66: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 37 ;    value_best_iteration = 860000704859 ;    
Iteration 67: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 980000757995 ;    
Iteration 68: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 940000707548 ;    
Iteration 69: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 20 ;    value_best_iteration = 850000721060 ;    
Iteration 70: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 990000585527 ;    
Iteration 71: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 7 ;    value_best_iteration = 830000676314 ;    
Iteration 72: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 950000614816 ;    
Iteration 73: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 970000641397 ;    
Iteration 74: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 990000637606 ;    
Iteration 75: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 960000597538 ;    
Iteration 76: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 14 ;    value_best_iteration = 860000796542 ;    
Iteration 77: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 2 ;    value_best_iteration = 870000722363 ;    
Iteration 78: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1000000630520 ;    
Iteration 79: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 26 ;    value_best_iteration = 860000735096 ;    
Iteration 80: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 1 ;    value_best_iteration = 850000679004 ;    
Iteration 81: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 960000591973 ;    
Iteration 82: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 920000624244 ;    
Iteration 83: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1010000584233 ;    
Iteration 84: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 26 ;    value_best_iteration = 820000830253 ;    
Iteration 85: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 17 ;    value_best_iteration = 820000803454 ;    
Iteration 86: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 980000616190 ;    
Iteration 87: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 3 ;    value_best_iteration = 850000629492 ;    
Iteration 88: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 20 ;    value_best_iteration = 840000690180 ;    
Iteration 89: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1000000713203 ;    
Iteration 90: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 16 ;    value_best_iteration = 850000773631 ;    
Iteration 91: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 980000575276 ;    
Iteration 92: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 970000564085 ;    
Iteration 93: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 14 ;    value_best_iteration = 770000767848 ;    
Iteration 94: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 860000700690 ;    
Iteration 95: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1040000586816 ;    
Iteration 96: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 960000617011 ;    
Iteration 97: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 960000565138 ;    
Iteration 98: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1020000650463 ;    
Iteration 99: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1010000539376 ;    
Iteration 100: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1020000573952 ;    
Iteration 101: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1030000510540 ;    
Iteration 102: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 910000785946 ;    
Iteration 103: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 920000642797 ;    
Iteration 104: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 960000643660 ;    
Iteration 105: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 21 ;    value_best_iteration = 830000684744 ;    
Iteration 106: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1010000564367 ;    
Iteration 107: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 880000743956 ;    
Iteration 108: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 950000755536 ;    
Iteration 109: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 980000542879 ;    
Iteration 110: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 930000785712 ;    
Iteration 111: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 950000521610 ;    
Iteration 112: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 970000607236 ;    
Iteration 113: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 930000679700 ;    
Iteration 114: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 890000665191 ;    
Iteration 115: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 930000716227 ;    
Iteration 116: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 950000672253 ;    
Iteration 117: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 950000658369 ;    
Iteration 118: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 960000699414 ;    
Iteration 119: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 970000623713 ;    
Iteration 120: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 850000751338 ;    
Iteration 121: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 850000751338 ;    
Iteration 122: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1020000647135 ;    
Iteration 123: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1020000593937 ;    
Iteration 124: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1030000614543 ;    
Iteration 125: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 990000623337 ;    
Iteration 126: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 930000752247 ;    
Iteration 127: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1010000654779 ;    
Iteration 128: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 950000740532 ;    
Iteration 129: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 960000657069 ;    
Iteration 130: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 27 ;    value_best_iteration = 810000649385 ;    
Iteration 131: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 970000582905 ;    
Iteration 132: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 23 ;    value_best_iteration = 870000734876 ;    
Iteration 133: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1000000649437 ;    
Iteration 134: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 37 ;    value_best_iteration = 810000885132 ;    
Iteration 135: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1080000593270 ;    
Iteration 136: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 920000827391 ;    
Iteration 137: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 1000000604255 ;    
Iteration 138: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 2 ;    value_best_iteration = 790000855506 ;    
Iteration 139: value_global_best = 2059970 ;    number_particle_minimum_personal_best = 39 ;    value_minimum_personal_best = 2059970 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 990000694894 ;    
