Run 0 

Iteration 0: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 30005745904 ;    
Iteration 32: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 15 ;    value_best_iteration = 2570002074564 ;    
Iteration 33: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 3 ;    value_best_iteration = 2660001793915 ;    
Iteration 34: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001697327 ;    
Iteration 35: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2740001758423 ;    
Iteration 36: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2900001528092 ;    
Iteration 37: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 13 ;    value_best_iteration = 2580001931583 ;    
Iteration 38: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001624551 ;    
Iteration 39: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2820001874103 ;    
Iteration 40: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2810001787248 ;    
Iteration 41: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2830001907140 ;    
Iteration 42: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 23 ;    value_best_iteration = 2650001782845 ;    
Iteration 43: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2970001625553 ;    
Iteration 44: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2730001850504 ;    
Iteration 45: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 21 ;    value_best_iteration = 2570001922011 ;    
Iteration 46: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001681311 ;    
Iteration 47: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 24 ;    value_best_iteration = 2620001849499 ;    
Iteration 48: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2860001682135 ;    
Iteration 49: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2690001818617 ;    
Iteration 50: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2620001825213 ;    
Iteration 51: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2770001671115 ;    
Iteration 52: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2880001782732 ;    
Iteration 53: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2900001668583 ;    
Iteration 54: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2920001672676 ;    
Iteration 55: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 9 ;    value_best_iteration = 2570001835438 ;    
Iteration 56: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2980001595331 ;    
Iteration 57: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 10 ;    value_best_iteration = 2620001793048 ;    
Iteration 58: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 12 ;    value_best_iteration = 2610001957638 ;    
Iteration 59: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 17 ;    value_best_iteration = 2550001961553 ;    
Iteration 60: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2910001795213 ;    
Iteration 61: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2990001465183 ;    
Iteration 62: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2740001665820 ;    
Iteration 63: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2940001601891 ;    
Iteration 64: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001857151 ;    
Iteration 65: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 29 ;    value_best_iteration = 2540001989687 ;    
Iteration 66: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001775556 ;    
Iteration 67: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 3 ;    value_best_iteration = 2630001546449 ;    
Iteration 68: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2790001747384 ;    
Iteration 69: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 19 ;    value_best_iteration = 2610001890865 ;    
Iteration 70: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001667678 ;    
Iteration 71: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2840001781330 ;    
Iteration 72: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2890001752414 ;    
Iteration 73: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2920001701377 ;    
Iteration 74: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 16 ;    value_best_iteration = 2530001945521 ;    
Iteration 75: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001757926 ;    
Iteration 76: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2870001704179 ;    
Iteration 77: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 3 ;    value_best_iteration = 2620001923454 ;    
Iteration 78: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 30 ;    value_best_iteration = 2630001880470 ;    
Iteration 79: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001756901 ;    
Iteration 80: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2900001652846 ;    
Iteration 81: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2890001614730 ;    
Iteration 82: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 3020001602386 ;    
Iteration 83: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2970001646257 ;    
Iteration 84: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001720751 ;    
Iteration 85: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2990001597418 ;    
Iteration 86: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2830001780664 ;    
Iteration 87: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001797703 ;    
Iteration 88: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 30 ;    value_best_iteration = 2600001880257 ;    
Iteration 89: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2900001779818 ;    
Iteration 90: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2890001650414 ;    
Iteration 91: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 35 ;    value_best_iteration = 2620001969069 ;    
Iteration 92: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2960001646621 ;    
Iteration 93: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2880001562816 ;    
Iteration 94: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001750023 ;    
Iteration 95: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 9 ;    value_best_iteration = 2550002060431 ;    
Iteration 96: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2820001827471 ;    
Iteration 97: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001746992 ;    
Iteration 98: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2910001693597 ;    
Iteration 99: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2770001815254 ;    
Iteration 100: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 14 ;    value_best_iteration = 2430002005045 ;    
Iteration 101: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2800001846403 ;    
Iteration 102: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2880001790099 ;    
Iteration 103: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2890001602620 ;    
Iteration 104: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2910001729942 ;    
Iteration 105: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 24 ;    value_best_iteration = 2600001864772 ;    
Iteration 106: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2910001679000 ;    
Iteration 107: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2900001683577 ;    
Iteration 108: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 19 ;    value_best_iteration = 2590001829658 ;    
Iteration 109: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 26 ;    value_best_iteration = 2640001986383 ;    
Iteration 110: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2930001619030 ;    
Iteration 111: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 26 ;    value_best_iteration = 2580002033784 ;    
Iteration 112: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2900001688803 ;    
Iteration 113: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 26 ;    value_best_iteration = 2560001820093 ;    
Iteration 114: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 22 ;    value_best_iteration = 2610001809680 ;    
Iteration 115: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 3030001590906 ;    
Iteration 116: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2920001689312 ;    
Iteration 117: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 23 ;    value_best_iteration = 2600001943818 ;    
Iteration 118: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2760001833877 ;    
Iteration 119: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 6 ;    value_best_iteration = 2610001785127 ;    
Iteration 120: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2850001765105 ;    
Iteration 121: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2780001729042 ;    
Iteration 122: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 10 ;    value_best_iteration = 2520001873264 ;    
Iteration 123: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 6 ;    value_best_iteration = 2550001832533 ;    
Iteration 124: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2870001746768 ;    
Iteration 125: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2930001611706 ;    
Iteration 126: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2930001700900 ;    
Iteration 127: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2880001643133 ;    
Iteration 128: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2710001613896 ;    
Iteration 129: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2670001739700 ;    
Iteration 130: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2680001716375 ;    
Iteration 131: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 26 ;    value_best_iteration = 2550002040768 ;    
Iteration 132: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2540001760520 ;    
Iteration 133: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2690001680837 ;    
Iteration 134: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2670001491401 ;    
Iteration 135: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2550001865733 ;    
Iteration 136: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2790001702922 ;    
Iteration 137: value_global_best = 5759666 ;    number_particle_minimum_personal_best = 20 ;    value_minimum_personal_best = 5759666 ;    number_particle_minimum_best_iteration = 0 ;    value_best_iteration = 2750001691823 ;    
